fname,sonyc_file,librispeech_file,script,label1_sonyc,label1_audioset,label2_sonyc,label2_audioset
1320-122617-0040__40_017544.wav,40_017544.wav,1320-122617-0040.flac,HE HAD NO OCCASION TO DELAY FOR AT THE NEXT INSTANT A BURST OF CRIES FILLED THE OUTER AIR AND RAN ALONG THE WHOLE EXTENT OF THE VILLAGE,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
1188-133604-0036__36_007628.wav,36_007628.wav,1188-133604-0036.flac,IN BOTH THESE HIGH MYTHICAL SUBJECTS THE SURROUNDING NATURE THOUGH SUFFERING IS STILL DIGNIFIED AND BEAUTIFUL,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
1995-1836-0003__27_005095.wav,27_005095.wav,1995-1836-0003.flac,SHE WAS NOT HERSELF A NOTABLY INTELLIGENT WOMAN SHE GREATLY ADMIRED INTELLIGENCE OR WHATEVER LOOKED TO HER LIKE INTELLIGENCE IN OTHERS,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
2300-131720-0037__13_006583.wav,13_006583.wav,2300-131720-0037.flac,HE WEIGHED AND REWEIGHED THE METER PLATES AND PURSUED EVERY LINE OF INVESTIGATION IMAGINABLE BUT ALL IN VAIN,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
61-70968-0035__11_004030.wav,11_004030.wav,61-70968-0035.flac,TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
3570-5695-0015__02_009764.wav,02_009764.wav,3570-5695-0015.flac,THE RESULT IS A GREAT MOBILITY OF THE LABOR EMPLOYED IN PRINTING PERHAPS GREATER THAN IN ANY OTHER EQUALLY WELL DEFINED AND CONSIDERABLE BODY OF WORKMEN,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
672-122797-0072__01_019330.wav,01_019330.wav,672-122797-0072.flac,AND THE GARDENER'S BOY CHOPPED THE TREE INTO SMALL PIECES THERE WAS A WHOLE HEAP LYING THERE,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
8230-279154-0014__31_005359.wav,31_005359.wav,8230-279154-0014.flac,I COME NOW TO THE OTHER CHARACTERISTIC WHICH MEMORY IMAGES MUST HAVE IN ORDER TO ACCOUNT FOR OUR KNOWLEDGE OF THE PAST,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
8230-279154-0017__05_016441.wav,05_016441.wav,8230-279154-0017.flac,THERE MAY BE A SPECIFIC FEELING WHICH COULD BE CALLED THE FEELING OF PASTNESS ESPECIALLY WHERE IMMEDIATE MEMORY IS CONCERNED,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
7729-102255-0021__35_019333.wav,35_019333.wav,7729-102255-0021.flac,BUT THE AFFAIR WAS MAGNIFIED AS A CROWNING PROOF THAT THE FREE STATE MEN WERE INSURRECTIONISTS AND OUTLAWS,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1284-1181-0014__24_019972.wav,24_019972.wav,1284-1181-0014.flac,HE SELECTED A SMALL GOLD BOTTLE WITH A PEPPER BOX TOP SO THAT THE POWDER MIGHT BE SPRINKLED ON ANY OBJECT THROUGH THE SMALL HOLES,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
7729-102255-0038__27_012437.wav,27_012437.wav,7729-102255-0038.flac,ATCHISON WHO HAD BEEN HARANGUING THE MOB PLANTED HIS TWO GUNS BEFORE THE BUILDING AND TRAINED THEM UPON IT,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8463-294828-0028__14_019963.wav,14_019963.wav,8463-294828-0028.flac,I OPENED A LINE OF CREDIT SUFFICIENT TO COVER THE BABIRUSA AND CONSEIL AT MY HEELS I JUMPED INTO A CARRIAGE,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1089-134686-0013__33_006801.wav,33_006801.wav,1089-134686-0013.flac,IF EVER HE WAS IMPELLED TO CAST SIN FROM HIM AND TO REPENT THE IMPULSE THAT MOVED HIM WAS THE WISH TO BE HER KNIGHT,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8463-287645-0003__10_019397.wav,10_019397.wav,8463-287645-0003.flac,OF THIS PARTY EDWARD A BOY OF SEVENTEEN CALLED FORTH MUCH SYMPATHY HE TOO WAS CLAIMED BY HOLLAN,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
5683-32866-0021__13_007738.wav,13_007738.wav,5683-32866-0021.flac,MY BED WAS UNEXCEPTIONABLY COMFORTABLE BUT IN MY THEN MOOD I COULD HAVE WISHED IT A GREAT DEAL MORE MODERN,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
6829-68769-0021__31_018499.wav,31_018499.wav,6829-68769-0021.flac,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1320-122617-0029__01_019651.wav,01_019651.wav,1320-122617-0029.flac,IF YOU ARE NOT THEN KNOCKED ON THE HEAD YOUR BEING A NON COMPOSSER WILL PROTECT YOU AND YOU'LL THEN HAVE A GOOD REASON TO EXPECT TO DIE IN YOUR BED,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1320-122612-0008__05_019078.wav,05_019078.wav,1320-122612-0008.flac,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
2961-960-0017__29_010008.wav,29_010008.wav,2961-960-0017.flac,NOTHING CAN EXCEED THE BEAUTY OR ART OF THE INTRODUCTION IN WHICH HE IS USING WORDS AFTER HIS ACCUSTOMED MANNER,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
2830-3980-0047__03_018904.wav,03_018904.wav,2830-3980-0047.flac,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SEEK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
61-70968-0054__29_016872.wav,29_016872.wav,61-70968-0054.flac,MISTRESS FITZOOTH HAD BEEN CARRIED OFF BY THE SHERIFF'S DAUGHTER AND HER MAIDS AS SOON AS THEY HAD ENTERED THE HOUSE SO THAT ROBIN ALONE HAD THE CARE OF MONTFICHET,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
5142-33396-0031__01_018373.wav,01_018373.wav,5142-33396-0031.flac,THEY SET UP A CRANE OVER THE FIRE AND HUNG THE POT UPON IT AND WE SAT AND WATCHED IT BOIL WHILE WE JOKED AT LAST THE SUPPER BEGAN,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0004__37_003519.wav,37_003519.wav,8455-210777-0004.flac,I HAVE COME TO YOUR SHORES MISTER PRESIDENT WITH THE PURPOSE OF SEEING HOW THINGS ARE PROGRESSING IN THIS DISTANT QUARTER OF THE WORLD,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
4992-41806-0011__40_010320.wav,40_010320.wav,4992-41806-0011.flac,MOTHER CAREY POURED COFFEE NANCY CHOCOLATE AND THE OTHERS HELPED SERVE THE SANDWICHES AND CAKE DOUGHNUTS AND TARTS,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
4446-2273-0032__40_017572.wav,40_017572.wav,4446-2273-0032.flac,HE STOOD A LITTLE BEHIND HER AND TRIED TO STEADY HIMSELF AS HE SAID IT'S SOFT AND MISTY SEE HOW WHITE THE STARS ARE,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1320-122617-0000__31_018918.wav,31_018918.wav,1320-122617-0000.flac,NOTWITHSTANDING THE HIGH RESOLUTION OF HAWKEYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8230-279154-0020__20_020295.wav,20_020295.wav,8230-279154-0020.flac,IF WE HAD RETAINED THE SUBJECT OR ACT IN KNOWLEDGE THE WHOLE PROBLEM OF MEMORY WOULD HAVE BEEN COMPARATIVELY SIMPLE,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
4446-2273-0003__05_027485.wav,05_027485.wav,4446-2273-0003.flac,WHEN BARTLEY ARRIVED AT BEDFORD SQUARE ON SUNDAY EVENING MARIE THE PRETTY LITTLE FRENCH GIRL MET HIM AT THE DOOR AND CONDUCTED HIM UPSTAIRS,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1089-134686-0028__27_019992.wav,27_019992.wav,1089-134686-0028.flac,THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOUR OF SAINT FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
2961-961-0010__04_009819.wav,04_009819.wav,2961-961-0010.flac,BUT IN EGYPT THE TRADITIONS OF OUR OWN AND OTHER LANDS ARE BY US REGISTERED FOR EVER IN OUR TEMPLES,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
2961-960-0015__01_016832.wav,01_016832.wav,2961-960-0015.flac,THE STYLE AND PLAN OF THE TIMAEUS DIFFER GREATLY FROM THAT OF ANY OTHER OF THE PLATONIC DIALOGUES,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
6829-68771-0025__18_004129.wav,18_004129.wav,6829-68771-0025.flac,SHE SAT DOWN IN A ROCKING CHAIR AND CLASPING HER HANDS IN HER LAP ROCKED SLOWLY BACK AND FORTH I'M SORRY SAID BETH,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
4446-2271-0009__24_004579.wav,24_004579.wav,4446-2271-0009.flac,MAINHALL VOUCHED FOR HER CONSTANCY WITH A LOFTINESS THAT MADE ALEXANDER SMILE EVEN WHILE A KIND OF RAPID EXCITEMENT WAS TINGLING THROUGH HIM,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
1320-122617-0023__01_006398.wav,01_006398.wav,1320-122617-0023.flac,UNCAS WHO HAD ALREADY APPROACHED THE DOOR IN READINESS TO LEAD THE WAY NOW RECOILED AND PLACED HIMSELF ONCE MORE IN THE BOTTOM OF THE LODGE,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
2961-961-0016__02_013556.wav,02_013556.wav,2961-961-0016.flac,I WILL BRIEFLY DESCRIBE THEM TO YOU AND YOU SHALL READ THE ACCOUNT OF THEM AT YOUR LEISURE IN THE SACRED REGISTERS,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
2961-961-0011__37_004774.wav,37_004774.wav,2961-961-0011.flac,THE GENEALOGIES WHICH YOU HAVE RECITED TO US OUT OF YOUR OWN ANNALS SOLON ARE A MERE CHILDREN'S STORY,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
3570-5694-0018__13_005297.wav,13_005297.wav,3570-5694-0018.flac,THE WEARERS OF UNIFORMS AND LIVERIES MAY BE ROUGHLY DIVIDED INTO TWO CLASSES THE FREE AND THE SERVILE OR THE NOBLE AND THE IGNOBLE,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
3570-5695-0002__16_000519.wav,16_000519.wav,3570-5695-0002.flac,BUT AS WE DESCEND THE SOCIAL SCALE THE POINT IS PRESENTLY REACHED WHERE THE DUTIES OF VICARIOUS LEISURE AND CONSUMPTION DEVOLVE UPON THE WIFE ALONE,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
8463-294825-0001__16_010606.wav,16_010606.wav,8463-294825-0001.flac,THIS REALITY BEGINS TO EXPLAIN THE DARK POWER AND OTHERWORLDLY FASCINATION OF TWENTY THOUSAND LEAGUES UNDER THE SEAS,5-3_siren_presence,Siren,7-1_person-or-small-group-talking_presence,Speech
7176-92135-0006__07_016632.wav,07_016632.wav,7176-92135-0006.flac,I'VE GOT A LITTLE IDEA FOR A PLAY ABOUT A MAN AND A WOMAN AND ANOTHER WOMAN AND BUT PERHAPS I'D BETTER KEEP THE PLOT A SECRET FOR THE MOMENT,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
908-31957-0017__29_012460.wav,29_012460.wav,908-31957-0017.flac,MUSSULMANS AND GIAOURS THROW KERCHIEFS AT A SMILE AND HAVE NO RUTH FOR ANY WEEPING,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
3575-170457-0007__24_017648.wav,24_017648.wav,3575-170457-0007.flac,HE SPOKE FRENCH PERFECTLY I HAVE BEEN TOLD WHEN NEED WAS BUT DELIGHTED USUALLY IN TALKING THE BROADEST YORKSHIRE,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8463-294828-0031__02_008068.wav,02_008068.wav,8463-294828-0031.flac,ONE OF THE SAILORS LED ME TO THE AFTERDECK WHERE I STOOD IN THE PRESENCE OF A SMART LOOKING OFFICER WHO EXTENDED HIS HAND TO ME,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
672-122797-0012__24_016417.wav,24_016417.wav,672-122797-0012.flac,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
2961-960-0016__01_017183.wav,01_017183.wav,2961-960-0016.flac,BUT PLATO HAS NOT THE SAME MASTERY OVER HIS INSTRUMENT WHICH HE EXHIBITS IN THE PHAEDRUS OR SYMPOSIUM,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1284-1180-0001__31_010056.wav,31_010056.wav,1284-1180-0001.flac,HIS HAT HAD A PEAKED CROWN AND A FLAT BRIM AND AROUND THE BRIM WAS A ROW OF TINY GOLDEN BELLS THAT TINKLED WHEN HE MOVED,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
5683-32879-0010__31_009583.wav,31_009583.wav,5683-32879-0010.flac,POOR RACHEL HER NATURE RECOILED FROM DECEIT AND SHE TOLD AT ALL EVENTS AS MUCH OF THE TRUTH AS SHE DARED,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
1284-1181-0011__38_019663.wav,38_019663.wav,1284-1181-0011.flac,VERY CAREFULLY THE MAGICIAN REMOVED THIS POWDER PLACING IT ALL TOGETHER IN A GOLDEN DISH WHERE HE MIXED IT WITH A GOLDEN SPOON,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0028__06_013017.wav,06_013017.wav,8455-210777-0028.flac,JACK WOULD BECOME EVA'S HAPPY HUSBAND AND WOULD REMAIN AMIDST THE HURRIED DUTIES OF THE EAGER WORLD,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1089-134691-0023__25_009027.wav,25_009027.wav,1089-134691-0023.flac,IT WAS A PAIN TO SEE THEM AND A SWORD LIKE PAIN TO SEE THE SIGNS OF ADOLESCENCE THAT MADE REPELLENT THEIR PITIABLE NAKEDNESS,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
121-127105-0003__24_019923.wav,24_019923.wav,121-127105-0003.flac,THERE WAS A UNANIMOUS GROAN AT THIS AND MUCH REPROACH AFTER WHICH IN HIS PREOCCUPIED WAY HE EXPLAINED,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
5639-40744-0014__29_011144.wav,29_011144.wav,5639-40744-0014.flac,AMONG OTHER THINGS ON WHICH SHE CAST HER EYES WAS A SMALL CRUCIFIX OF SOLID SILVER STANDING ON A CABINET NEAR THE WINDOW,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8230-279154-0005__24_018183.wav,24_018183.wav,8230-279154-0005.flac,ALL THAT I AM DOING IS TO USE ITS LOGICAL TENABILITY AS A HELP IN THE ANALYSIS OF WHAT OCCURS WHEN WE REMEMBER,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1995-1836-0006__06_016652.wav,06_016652.wav,1995-1836-0006.flac,SHE WAS THEREFORE MOST AGREEABLY SURPRISED TO HEAR MISTER CRESSWELL EXPRESS HIMSELF SO CORDIALLY AS APPROVING OF NEGRO EDUCATION,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
4446-2273-0008__31_018228.wav,31_018228.wav,4446-2273-0008.flac,I'VE MANAGED TO SAVE SOMETHING EVERY YEAR AND THAT WITH HELPING MY THREE SISTERS NOW AND THEN AND TIDING POOR COUSIN MIKE OVER BAD SEASONS,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8463-287645-0006__05_016537.wav,05_016537.wav,8463-287645-0006.flac,THE DOCTOR WHO ATTENDED THE INJURED CREATURE IN THIS CASE WAS SIMPLY TOLD THAT SHE SLIPPED AND FELL DOWN STAIRS AS SHE WAS COMING DOWN,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
7729-102255-0036__29_017896.wav,29_017896.wav,7729-102255-0036.flac,HE PLANTED A COMPANY BEFORE THE HOTEL AND DEMANDED A SURRENDER OF THE ARMS BELONGING TO THE FREE STATE MILITARY COMPANIES,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
908-31957-0009__05_018884.wav,05_018884.wav,908-31957-0009.flac,AND THOUGH I HAVE GROWN SERENE AND STRONG SINCE THEN I THINK THAT GOD HAS WILLED A STILL RENEWABLE FEAR,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1320-122617-0009__32_017703.wav,32_017703.wav,1320-122617-0009.flac,I GREATLY MOURN THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HYMN CAN YOU LEAD ME TO HIM,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8463-294825-0005__01_017360.wav,01_017360.wav,8463-294825-0005.flac,OTHER SUBTLETIES OCCUR INSIDE EACH EPISODE THE TEXTURES SPARKLING WITH WIT INFORMATION AND INSIGHT,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0034__04_006393.wav,04_006393.wav,8455-210777-0034.flac,NOT A DOUBT BUT HAD YOUR FORCE BEEN ONLY DOUBLE OR TREBLE OUR OWN I SHOULD HAVE FOUND IT MY DUTY TO STRUGGLE WITH YOU,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1284-1180-0002__40_000369.wav,40_000369.wav,1284-1180-0002.flac,INSTEAD OF SHOES THE OLD MAN WORE BOOTS WITH TURNOVER TOPS AND HIS BLUE COAT HAD WIDE CUFFS OF GOLD BRAID,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
4446-2275-0002__29_017058.wav,29_017058.wav,4446-2275-0002.flac,ALEXANDER PACED UP AND DOWN THE HALLWAY BUTTONING AND UNBUTTONING HIS OVERCOAT UNTIL SHE RETURNED AND TOOK HIM UP TO HILDA'S LIVING ROOM,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0031__40_007119.wav,40_007119.wav,8455-210777-0031.flac,YOU HAVE RECEIVED US WITH ALL THAT COURTESY AND HOSPITALITY FOR WHICH YOUR CHARACTER IN ENGLAND STANDS SO HIGH,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
4077-13754-0009__29_020732.wav,29_020732.wav,4077-13754-0009.flac,AT THE INCEPTION OF PLURAL MARRIAGE AMONG THE LATTER DAY SAINTS THERE WAS NO LAW NATIONAL OR STATE AGAINST ITS PRACTISE,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
2961-960-0007__05_000696.wav,05_000696.wav,2961-960-0007.flac,BUT THEY HAVE NOTHING TO DO WITH THE INTERPRETATION OF PLATO AND IN SPIRIT THEY ARE OPPOSED TO HIM,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
908-31957-0012__31_012948.wav,31_012948.wav,908-31957-0012.flac,IF HE TO KEEP ONE OATH MUST LOSE ONE JOY BY HIS LIFE'S STAR FORETOLD,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8555-284449-0019__04_007431.wav,04_007431.wav,8555-284449-0019.flac,THAT EVENING TROT GAVE A GRAND BALL IN THE PALACE TO WHICH THE MOST IMPORTANT OF THE PINKIES AND THE BLUESKINS WERE INVITED,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
8224-274384-0000__05_019794.wav,05_019794.wav,8224-274384-0000.flac,HE PASSED THROUGH HENLEY SAINT ALBANS AND CAME SO NEAR TO LONDON AS HARROW ON THE HILL,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
7176-88083-0003__05_017957.wav,05_017957.wav,7176-88083-0003.flac,BUT HERE HE WAS AT A TERRIBLE DISADVANTAGE AS COMPARED WITH THE OWLS HAWKS AND EAGLES HE HAD NO RENDING CLAWS,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
3575-170457-0003__01_008034.wav,01_008034.wav,3575-170457-0003.flac,SURELY IT MUST BE BECAUSE WE ARE IN DANGER OF LOVING EACH OTHER TOO WELL OF LOSING SIGHT OF THE CREATOR IN IDOLATRY OF THE CREATURE,6_music_presence,Music,7-1_person-or-small-group-talking_presence,Speech
1320-122617-0012__38_018534.wav,38_018534.wav,1320-122617-0012.flac,FOUR OR FIVE OF THE LATTER ONLY LINGERED ABOUT THE DOOR OF THE PRISON OF UNCAS WARY BUT CLOSE OBSERVERS OF THE MANNER OF THEIR CAPTIVE,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
672-122797-0061__40_002855.wav,40_002855.wav,672-122797-0061.flac,DON'T YOU KNOW ONE ABOUT BACON AND TALLOW CANDLES CAN'T YOU TELL ANY LARDER STORIES,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
1580-141084-0049__40_000311.wav,40_000311.wav,1580-141084-0049.flac,IT WAS SIMPLE ENOUGH SIR IF YOU ONLY HAD KNOWN BUT WITH ALL YOUR CLEVERNESS IT WAS IMPOSSIBLE THAT YOU COULD KNOW,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
1995-1826-0009__31_007700.wav,31_007700.wav,1995-1826-0009.flac,YOU OUGHT TO KNOW JOHN IF I TEACH NEGROES I'LL SCARCELY SEE MUCH OF PEOPLE IN MY OWN CLASS,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
3570-5696-0010__25_011677.wav,25_011677.wav,3570-5696-0010.flac,AN ARTICLE MAY BE USEFUL AND WASTEFUL BOTH AND ITS UTILITY TO THE CONSUMER MAY BE MADE UP OF USE AND WASTE IN THE MOST VARYING PROPORTIONS,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0024__04_012276.wav,04_012276.wav,8455-210777-0024.flac,HOW MUCH OF EVIL OF REAL ACCOMPLISHED EVIL HAD THERE NOT OCCURRED TO ME DURING THE LAST FEW DAYS,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
7176-92135-0001__27_005262.wav,27_005262.wav,7176-92135-0001.flac,IN SHORT HE BECOMES A PROMINENT FIGURE IN LONDON SOCIETY AND IF HE IS NOT CAREFUL SOMEBODY WILL SAY SO,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
908-31957-0014__19_017353.wav,19_017353.wav,908-31957-0014.flac,A RING OF AMETHYST I COULD NOT WEAR HERE PLAINER TO MY SIGHT THAN THAT FIRST KISS,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
1320-122617-0024__31_003401.wav,31_003401.wav,1320-122617-0024.flac,BUT HAWKEYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF THAN TO HIS COMPANION,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
8230-279154-0035__10_018356.wav,10_018356.wav,8230-279154-0035.flac,THUS NO KNOWLEDGE AS TO THE PAST IS TO BE DERIVED FROM THE FEELING OF FAMILIARITY ALONE,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
5105-28241-0006__25_009160.wav,25_009160.wav,5105-28241-0006.flac,THE LOG AND THE COMPASS THEREFORE WERE ABLE TO BE CALLED UPON TO DO THE WORK OF THE SEXTANT WHICH HAD BECOME UTTERLY USELESS,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
4446-2271-0020__20_012485.wav,20_012485.wav,4446-2271-0020.flac,OF COURSE HE REFLECTED SHE ALWAYS HAD THAT COMBINATION OF SOMETHING HOMELY AND SENSIBLE AND SOMETHING UTTERLY WILD AND DAFT,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
7176-92135-0016__32_005519.wav,32_005519.wav,7176-92135-0016.flac,THIS WOULD BE AN EASY WAY OF DOING IT BUT IT WOULD NOT BE THE BEST WAY FOR THE REASON THAT IT IS TOO EASY TO CALL ATTENTION TO ITSELF,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
908-31957-0024__38_000384.wav,38_000384.wav,908-31957-0024.flac,I LOVE THEE WITH THE PASSION PUT TO USE IN MY OLD GRIEFS AND WITH MY CHILDHOOD'S FAITH,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
1580-141083-0038__40_004038.wav,40_004038.wav,1580-141083-0038.flac,I UNDERSTAND YOU TO SAY THAT THERE ARE THREE STUDENTS WHO USE THIS STAIR AND ARE IN THE HABIT OF PASSING YOUR DOOR YES THERE ARE,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
4507-16021-0035__34_019960.wav,34_019960.wav,4507-16021-0035.flac,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORIAN MINGLES IN EVERYTHING,2-2_jackhammer_presence,Jackhammer,7-1_person-or-small-group-talking_presence,Speech
121-127105-0026__23_010312.wav,23_010312.wav,121-127105-0026.flac,THE FIRST OF THESE TOUCHES CONVEYED THAT THE WRITTEN STATEMENT TOOK UP THE TALE AT A POINT AFTER IT HAD IN A MANNER BEGUN,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
260-123286-0030__34_009301.wav,34_009301.wav,260-123286-0030.flac,SUDDENLY THE ICHTHYOSAURUS AND THE PLESIOSAURUS DISAPPEAR BELOW LEAVING A WHIRLPOOL EDDYING IN THE WATER,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
7127-75946-0015__38_019806.wav,38_019806.wav,7127-75946-0015.flac,SUDDENLY FOR THE PURPOSE OF RESTORING PEACE AND ORDER SPRING ACCOMPANIED BY HIS WHOLE COURT MADE HIS APPEARANCE,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
8230-279154-0006__23_009887.wav,23_009887.wav,8230-279154-0006.flac,THE BEHAVIOURIST WHO ATTEMPTS TO MAKE PSYCHOLOGY A RECORD OF BEHAVIOUR HAS TO TRUST HIS MEMORY IN MAKING THE RECORD,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0033__02_011638.wav,02_011638.wav,8455-210777-0033.flac,BUT YOUR POWER IS SO SUPERIOR TO ANY THAT I CAN ADVANCE AS TO MAKE US HERE FEEL THAT THERE IS NO DISGRACE IN YIELDING TO IT,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
